fitzroy_lagoon_to_east_2_20200712_115952937_0001504.jpg, {COTS, 0.6168, 46, 28, 641, 1339, 783, 1432},
fitzroy_lagoon_to_east_2_20200712_115953053_0001506.jpg, {COTS, 0.4721, 46, 29, 638, 1337, 789, 1422},
fitzroy_lagoon_to_east_2_20200712_115953105_0001507.jpg, {COTS, 0.4783, 46, 30, 651, 1338, 785, 1404},
fitzroy_lagoon_to_east_2_20200712_115953157_0001508.jpg, {COTS, 0.4783, 46, 31, 659, 1339, 791, 1404},
fitzroy_lagoon_to_east_2_20200712_115953209_0001509.jpg, {COTS, 0.4901, 46, 32, 657, 1340, 808, 1416},
fitzroy_lagoon_to_east_2_20200712_115953261_0001510.jpg, {COTS, 0.6940, 46, 33, 674, 1342, 824, 1419},
fitzroy_lagoon_to_east_2_20200712_115953313_0001511.jpg, {COTS, 0.6940, 46, 34, 687, 1344, 833, 1418},
fitzroy_lagoon_to_east_2_20200712_115955303_0001548.jpg, {COTS, 0.4934, 48, 0, 655, 1233, 832, 1315},
fitzroy_lagoon_to_east_2_20200712_115955357_0001549.jpg, {COTS, 0.4934, 48, 1, 656, 1230, 834, 1312},
fitzroy_lagoon_to_east_2_20200712_115955463_0001551.jpg, {COTS, 0.6587, 48, 2, 666, 1232, 825, 1311},
fitzroy_lagoon_to_east_2_20200712_115955520_0001552.jpg, {COTS, 0.8399, 48, 3, 670, 1220, 826, 1306},
fitzroy_lagoon_to_east_2_20200712_115955573_0001553.jpg, {COTS, 0.8785, 48, 4, 680, 1211, 835, 1308},
fitzroy_lagoon_to_east_2_20200712_115955629_0001554.jpg, {COTS, 0.9655, 48, 5, 679, 1211, 832, 1300},
fitzroy_lagoon_to_east_2_20200712_115955679_0001555.jpg, {COTS, 0.9319, 48, 6, 671, 1206, 814, 1297},
fitzroy_lagoon_to_east_2_20200712_115955742_0001556.jpg, {COTS, 0.8879, 48, 7, 654, 1193, 846, 1308},
fitzroy_lagoon_to_east_2_20200712_115955798_0001557.jpg, {COTS, 0.4221, 48, 8, 647, 1184, 853, 1306},
fitzroy_lagoon_to_east_2_20200712_115955856_0001558.jpg, {COTS, 0.6774, 48, 9, 654, 1192, 840, 1300},
fitzroy_lagoon_to_east_2_20200712_115955908_0001559.jpg, {COTS, 0.7128, 48, 10, 666, 1185, 844, 1304},
fitzroy_lagoon_to_east_2_20200712_115955962_0001560.jpg, {COTS, 0.4665, 48, 11, 665, 1178, 849, 1308},
fitzroy_lagoon_to_east_2_20200712_115956015_0001561.jpg, {COTS, 0.4665, 48, 12, 671, 1173, 855, 1303},
fitzroy_lagoon_to_east_2_20200712_115956067_0001562.jpg, {COTS, 0.4576, 48, 13, 659, 1148, 901, 1276},
fitzroy_lagoon_to_east_2_20200712_115956120_0001563.jpg, {COTS, 0.3791, 48, 14, 660, 1139, 894, 1276},
fitzroy_lagoon_to_east_2_20200712_115956170_0001564.jpg, {COTS, 0.3791, 48, 15, 655, 1127, 893, 1266},
fitzroy_lagoon_to_east_2_20200712_115956483_0001570.jpg, {COTS, 0.5472, 48, 16, 657, 1099, 832, 1267},
fitzroy_lagoon_to_east_2_20200712_115956536_0001571.jpg, {COTS, 0.5472, 48, 17, 631, 1107, 806, 1275},
